2025-10-07 13:14:08,101 INFO    StreamThr :135193 [internal.py:wandb_internal():86] W&B internal server running at pid: 135193, started at: 2025-10-07 13:14:08.101530
2025-10-07 13:14:08,102 DEBUG   HandlerThread:135193 [handler.py:handle_request():144] handle_request: status
2025-10-07 13:14:08,105 INFO    WriterThread:135193 [datastore.py:open_for_write():85] open: /home/armaan/dribblebot/wandb/run-20251007_131408-ll9wiu5d/run-ll9wiu5d.wandb
2025-10-07 13:14:08,105 DEBUG   SenderThread:135193 [sender.py:send():375] send: header
2025-10-07 13:14:08,118 DEBUG   SenderThread:135193 [sender.py:send():375] send: run
2025-10-07 13:14:08,465 INFO    SenderThread:135193 [dir_watcher.py:__init__():219] watching files in: /home/armaan/dribblebot/wandb/run-20251007_131408-ll9wiu5d/files
2025-10-07 13:14:08,466 INFO    SenderThread:135193 [sender.py:_start_run_threads():1124] run started: ll9wiu5d with start time 1759868048.101075
2025-10-07 13:14:08,467 DEBUG   SenderThread:135193 [sender.py:send_request():402] send_request: summary_record
2025-10-07 13:14:08,468 INFO    SenderThread:135193 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2025-10-07 13:14:08,470 DEBUG   HandlerThread:135193 [handler.py:handle_request():144] handle_request: check_version
2025-10-07 13:14:08,470 DEBUG   SenderThread:135193 [sender.py:send_request():402] send_request: check_version
2025-10-07 13:14:08,559 DEBUG   HandlerThread:135193 [handler.py:handle_request():144] handle_request: run_start
2025-10-07 13:14:08,586 DEBUG   HandlerThread:135193 [system_info.py:__init__():31] System info init
2025-10-07 13:14:08,586 DEBUG   HandlerThread:135193 [system_info.py:__init__():46] System info init done
2025-10-07 13:14:08,586 INFO    HandlerThread:135193 [system_monitor.py:start():181] Starting system monitor
2025-10-07 13:14:08,586 INFO    SystemMonitor:135193 [system_monitor.py:_start():145] Starting system asset monitoring threads
2025-10-07 13:14:08,586 INFO    HandlerThread:135193 [system_monitor.py:probe():201] Collecting system info
2025-10-07 13:14:08,586 INFO    SystemMonitor:135193 [interfaces.py:start():190] Started cpu monitoring
2025-10-07 13:14:08,587 INFO    SystemMonitor:135193 [interfaces.py:start():190] Started disk monitoring
2025-10-07 13:14:08,587 INFO    SystemMonitor:135193 [interfaces.py:start():190] Started gpu monitoring
2025-10-07 13:14:08,588 INFO    SystemMonitor:135193 [interfaces.py:start():190] Started memory monitoring
2025-10-07 13:14:08,588 INFO    SystemMonitor:135193 [interfaces.py:start():190] Started network monitoring
2025-10-07 13:14:08,611 DEBUG   HandlerThread:135193 [system_info.py:probe():195] Probing system
2025-10-07 13:14:08,612 DEBUG   HandlerThread:135193 [system_info.py:_probe_git():180] Probing git
2025-10-07 13:14:08,622 DEBUG   HandlerThread:135193 [system_info.py:_probe_git():188] Probing git done
2025-10-07 13:14:08,622 DEBUG   HandlerThread:135193 [system_info.py:probe():240] Probing system done
2025-10-07 13:14:08,622 DEBUG   HandlerThread:135193 [system_monitor.py:probe():210] {'os': 'Linux-5.15.0-139-generic-x86_64-with-glibc2.10', 'python': '3.8.0', 'heartbeatAt': '2025-10-07T20:14:08.611805', 'startedAt': '2025-10-07T20:14:08.096716', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'scripts/train_dribbling.py', 'codePath': 'scripts/train_dribbling.py', 'git': {'remote': 'https://github.com/Improbable-AI/dribblebot', 'commit': '8e743ac3ee14038bd48af3cde1b72eef03f881d0'}, 'email': None, 'root': '/home/armaan/dribblebot', 'host': 'armaan-ubuntu', 'username': 'armaan', 'executable': '/home/armaan/miniconda3/envs/dribblebot/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3091.4049999999997, 'min': 3000.0, 'max': 4200.0}, 'cpu_freq_per_core': [{'current': 3000.0, 'min': 3000.0, 'max': 4200.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4200.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4200.0}, {'current': 4462.48, 'min': 3000.0, 'max': 4200.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4200.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4200.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4200.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4200.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4200.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4200.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4200.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4200.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4200.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4200.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4200.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4200.0}], 'disk': {'total': 296.0854835510254, 'used': 59.120689392089844}, 'gpu': 'NVIDIA GeForce RTX 4070 Ti', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4070 Ti', 'memory_total': 12878610432}], 'memory': {'total': 30.45960235595703}}
2025-10-07 13:14:08,622 INFO    HandlerThread:135193 [system_monitor.py:probe():211] Finished collecting system info
2025-10-07 13:14:08,622 INFO    HandlerThread:135193 [system_monitor.py:probe():214] Publishing system info
2025-10-07 13:14:08,622 DEBUG   HandlerThread:135193 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2025-10-07 13:14:08,622 DEBUG   HandlerThread:135193 [system_info.py:_save_pip():67] Saving pip packages done
2025-10-07 13:14:08,622 DEBUG   HandlerThread:135193 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2025-10-07 13:14:09,285 DEBUG   HandlerThread:135193 [system_info.py:_save_conda():86] Saving conda packages done
2025-10-07 13:14:09,286 INFO    HandlerThread:135193 [system_monitor.py:probe():216] Finished publishing system info
2025-10-07 13:14:09,289 DEBUG   SenderThread:135193 [sender.py:send():375] send: files
2025-10-07 13:14:09,289 INFO    SenderThread:135193 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2025-10-07 13:14:09,294 DEBUG   SenderThread:135193 [sender.py:send():375] send: telemetry
2025-10-07 13:14:09,294 DEBUG   HandlerThread:135193 [handler.py:handle_request():144] handle_request: stop_status
2025-10-07 13:14:09,294 DEBUG   SenderThread:135193 [sender.py:send_request():402] send_request: stop_status
2025-10-07 13:14:09,467 INFO    Thread-12 :135193 [dir_watcher.py:_on_file_created():278] file/dir created: /home/armaan/dribblebot/wandb/run-20251007_131408-ll9wiu5d/files/requirements.txt
2025-10-07 13:14:09,467 INFO    Thread-12 :135193 [dir_watcher.py:_on_file_created():278] file/dir created: /home/armaan/dribblebot/wandb/run-20251007_131408-ll9wiu5d/files/wandb-summary.json
2025-10-07 13:14:09,467 INFO    Thread-12 :135193 [dir_watcher.py:_on_file_created():278] file/dir created: /home/armaan/dribblebot/wandb/run-20251007_131408-ll9wiu5d/files/wandb-metadata.json
2025-10-07 13:14:09,467 INFO    Thread-12 :135193 [dir_watcher.py:_on_file_created():278] file/dir created: /home/armaan/dribblebot/wandb/run-20251007_131408-ll9wiu5d/files/conda-environment.yaml
2025-10-07 13:14:09,722 INFO    wandb-upload_0:135193 [upload_job.py:push():137] Uploaded file /tmp/tmpn3m5sgzhwandb/skv9sy8y-wandb-metadata.json
2025-10-07 13:14:11,466 INFO    Thread-12 :135193 [dir_watcher.py:_on_file_created():278] file/dir created: /home/armaan/dribblebot/wandb/run-20251007_131408-ll9wiu5d/files/output.log
2025-10-07 13:14:13,396 DEBUG   HandlerThread:135193 [handler.py:handle_request():144] handle_request: status_report
2025-10-07 13:14:13,467 INFO    Thread-12 :135193 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/armaan/dribblebot/wandb/run-20251007_131408-ll9wiu5d/files/output.log
2025-10-07 13:14:18,396 DEBUG   HandlerThread:135193 [handler.py:handle_request():144] handle_request: status_report
2025-10-07 13:14:22,879 DEBUG   SenderThread:135193 [sender.py:send():375] send: exit
2025-10-07 13:14:22,879 INFO    SenderThread:135193 [sender.py:send_exit():598] handling exit code: 1
2025-10-07 13:14:22,879 INFO    SenderThread:135193 [sender.py:send_exit():600] handling runtime: 14
2025-10-07 13:14:22,879 INFO    SenderThread:135193 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2025-10-07 13:14:22,879 INFO    SenderThread:135193 [sender.py:send_exit():606] send defer
2025-10-07 13:14:22,880 DEBUG   HandlerThread:135193 [handler.py:handle_request():144] handle_request: defer
2025-10-07 13:14:22,880 INFO    HandlerThread:135193 [handler.py:handle_request_defer():170] handle defer: 0
2025-10-07 13:14:22,880 DEBUG   SenderThread:135193 [sender.py:send_request():402] send_request: defer
2025-10-07 13:14:22,880 INFO    SenderThread:135193 [sender.py:send_request_defer():622] handle sender defer: 0
2025-10-07 13:14:22,880 INFO    SenderThread:135193 [sender.py:transition_state():626] send defer: 1
2025-10-07 13:14:22,880 DEBUG   HandlerThread:135193 [handler.py:handle_request():144] handle_request: defer
2025-10-07 13:14:22,880 INFO    HandlerThread:135193 [handler.py:handle_request_defer():170] handle defer: 1
2025-10-07 13:14:22,880 DEBUG   SenderThread:135193 [sender.py:send_request():402] send_request: defer
2025-10-07 13:14:22,880 INFO    SenderThread:135193 [sender.py:send_request_defer():622] handle sender defer: 1
2025-10-07 13:14:22,880 INFO    SenderThread:135193 [sender.py:transition_state():626] send defer: 2
2025-10-07 13:14:22,880 DEBUG   HandlerThread:135193 [handler.py:handle_request():144] handle_request: defer
2025-10-07 13:14:22,880 INFO    HandlerThread:135193 [handler.py:handle_request_defer():170] handle defer: 2
2025-10-07 13:14:22,880 INFO    HandlerThread:135193 [system_monitor.py:finish():190] Stopping system monitor
2025-10-07 13:14:22,880 INFO    HandlerThread:135193 [interfaces.py:finish():202] Joined cpu monitor
2025-10-07 13:14:22,880 INFO    HandlerThread:135193 [interfaces.py:finish():202] Joined disk monitor
2025-10-07 13:14:22,881 DEBUG   SystemMonitor:135193 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2025-10-07 13:14:22,881 DEBUG   SystemMonitor:135193 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2025-10-07 13:14:22,881 DEBUG   SystemMonitor:135193 [system_monitor.py:_start():170] Publishing last batch of metrics
2025-10-07 13:14:22,925 INFO    HandlerThread:135193 [interfaces.py:finish():202] Joined gpu monitor
2025-10-07 13:14:22,925 INFO    HandlerThread:135193 [interfaces.py:finish():202] Joined memory monitor
2025-10-07 13:14:22,925 INFO    HandlerThread:135193 [interfaces.py:finish():202] Joined network monitor
2025-10-07 13:14:22,925 DEBUG   SenderThread:135193 [sender.py:send_request():402] send_request: defer
2025-10-07 13:14:22,925 INFO    SenderThread:135193 [sender.py:send_request_defer():622] handle sender defer: 2
2025-10-07 13:14:22,925 INFO    SenderThread:135193 [sender.py:transition_state():626] send defer: 3
2025-10-07 13:14:22,926 DEBUG   SenderThread:135193 [sender.py:send():375] send: stats
2025-10-07 13:14:22,926 DEBUG   HandlerThread:135193 [handler.py:handle_request():144] handle_request: defer
